id,thesession.org_id,album_id,track_num,title,tune_num
49040,9456,1908,7,The Burning Snowball,1
49041,-1,1908,7,Dance On The Wave,2
49042,-1,1908,7,TheSpailpin,3
49043,-1,1908,8,Lament For Dave Early,1
49044,-1,1908,9,The Villain,1
49045,-1,1908,9,The Sliding Tackle,2
49046,-1,1908,10,Sceilig Mhichil,1
49047,-1,1908,10,Murphy's Wallet,2
49048,-1,1908,10,The Currabeg,3
49049,-1,1908,11,The Soaring Kestrel,1
49050,-1,1908,12,The Dam,1
49051,-1,1908,12,Ril An Mhic Oic,2
49052,-1,1909,1,Skye Waulking Song,1
49053,-1,1909,2,Hope Springs Eternal,1
49054,3716,1909,3,Michael's Matches,1
49055,-1,1909,4,Tighnn Air A'mhuir Am Fear A Phosas Mi,1
49056,-1,1909,5,Hoireann O,1
49057,-1,1909,6,Truth Calling,1
49058,5783,1909,7,Inspector Hector,1
49059,2410,1909,7,Failte Gu Whalley Range,2
49060,3703,1909,7,Argyll Lassies,3
49061,5207,1909,7,The Bass Rock,4
49062,-1,1909,8,Mo Chailin Dileas Donn,1
49063,-1,1909,9,Rapture,1
49064,1566,1909,10,The Hollybush,1
49065,2525,1909,10,Granny Hold The Candle While I Shave The Chicken's Lip II,2
49066,-1,1909,11,Gaol Troimh Aimsirean,1
49067,-1,1909,12,The Eurythmic,1
49068,2107,1909,12,Bulgarian Red,2
49069,9899,1909,12,The Cockerel In The Creel,3
49070,-1,1910,1,Mark Quinn's Polkas,1
49071,-1,1910,2,The Deadly Wars,1
49072,387,1910,3,Sixpenny Money,1
49073,702,1910,3,The Blackthorn Stick,2
49074,5657,1910,4,Bold Thady Quill,1
49075,-1,1910,5,All The Way To Birmingham,1
49076,762,1910,5,Roaring Mary,2
49077,-1,1910,6,The Best Years Of Our Lives,1
49078,-1,1910,7,The Phillippine Soldier,1
49079,321,1910,8,Woman Of The House,1
49080,2083,1910,8,Paddy Lynn's Delight,2
49081,-1,1910,9,Gem Of The Roe,1
49082,-1,1910,10,Doug Lang's,1
49083,-1,1910,10,My Brother Seamus,2
49084,-1,1910,10,P.J. Conway's,3
49085,-1,1910,11,Johnny Doyle,1
49086,118,1910,12,The Wise Maid,1
49087,20,1910,12,The Cup Of Tea,2
49088,1178,1910,12,Sheehan's,3
49089,800,1911,1,Hand Me Down The Tackle,1
49090,2706,1911,1,The New Mown Meadow,2
49091,462,1911,2,The Dunmore Lasses,1
49092,2732,1911,2,The Gooseberry Bush,2
49093,323,1911,3,The Drogheda Lasses,1
49094,11658,1911,3,Kennaw's,2
49095,3199,1911,4,Jim Erwin's,1
49096,3453,1911,4,Galway Bay,2
49097,498,1911,5,Larry O'Gaff,1
49098,1076,1911,5,An Rogaire Dubh,2
49099,1051,1911,6,The Collier's,1
49100,1473,1911,7,Mulhaire's,1
49101,725,1911,7,Eddie Kelly's,2
49102,73,1911,8,The Musical Priest,1
49103,2716,1911,8,Carmel Mahoney Mulhaire,2
49104,27,1911,9,Drowsy Maggie,1
49105,411,1911,9,The Heather Breeze,2
49106,3199,1911,10,The Merry Days Of Easter,1
49107,2411,1911,10,Miss Johnston,2
49108,501,1911,11,The Fox On The Prowl,1
49109,433,1911,11,The Crock Of Gold,2
49110,241,1911,12,The Old Grey Goose,1
49111,-1,1911,13,The Prize,1
49112,1459,1911,13,Sweeney's Dream,2
49113,3278,1911,14,Andy McGann's,1
49114,658,1911,14,The Stone In The Field,2
49115,1131,1911,15,Dwyer's,1
49116,2397,1911,15,The Pride Of The Bronx,2
49117,345,1911,16,Kerryman's Daughter,1
49118,302,1911,16,Maudabawn Chapel,2
49119,8088,1911,17,Paidin O'Rafferty,1
49120,19,1911,17,The Connachtman's Rambles,2
49121,2324,1911,18,Larry Redican's,1
49122,1010,1911,18,The Wheels Of The World,2
49123,161,1912,1,Tell Her I Am,1
49124,1619,1912,2,The Limestone Rock,1
49125,7100,1912,2,McMahon's,2
49126,663,1912,3,The Peacock's Feather,1
49127,2580,1912,3,The Flowing Tide,2
49128,690,1912,4,The Steampacket,1
49129,227,1912,4,The Crooked Road To Dublin,2
49130,1594,1912,5,As I Roved Out,1
49131,21,1912,5,Castle Kelly,2
49132,5539,1912,6,Ned Coleman's,1
49133,161,1912,6,Tell Her I Am,2
49134,2632,1912,6,Richard Brennan's,3
49135,321,1912,7,The Woman Of The House,1
49136,322,1912,7,The Green Fields Of Rossbeigh,2
49137,1647,1912,8,Kitty's Gone A-Milking,1
49138,303,1912,8,Music In The Glen,2
49139,1453,1912,9,The Old Sunny Banks,1
49140,963,1912,9,Private Ass And Cart,2
49141,-1,1912,10,"And I Miss Him, The Old Man",1
49142,432,1912,11,The Maids Of Mount Kisco,1
49143,765,1912,11,The Sailor On The Rock,2
49144,719,1912,11,Rip The Calico,3
49145,5322,1912,12,Boolavogue,1
49146,6508,1912,13,�amonn An Chnoic,1
49147,3918,1912,14,Toss The Feathers #3,1
49148,440,1912,15,Christmas Eve,1
49149,96,1912,16,Scotch Mary,1
49150,827,1912,17,The Templehouse,1
49151,462,1912,17,The Dunmore Lasses,2
49152,5779,1912,18,The Mills Are Grinding,1
49153,27,1913,1,Drowsy Maggie,1
49154,182,1913,1,The Silver Spear,2
49155,-1,1913,2,Running For The Bus,1
49156,-1,1913,2,A Cut In My Ear,2
49157,10134,1913,3,P.J. Kings,1
49158,2247,1913,3,The Shannon,2
49159,-1,1913,3,Micky Quinn's,3
49160,10041,1913,4,The Fiddle Player,1
49161,667,1913,5,Killavil,1
49162,9321,1913,5,The Cicada,2
49163,2510,1913,5,The Paper Bird,3
49164,-1,1913,6,Karlsson,1
49165,-1,1913,6,The Swedish Moose,2
49166,-1,1913,7,Trip To Devon,1
49167,9315,1913,7,Mileva Ruchenitza,2
49168,-1,1913,8,Moonrise,1
49169,-1,1913,9,Gan Ainm,1
49170,447,1913,9,Rose In The Heather,2
49171,1205,1913,9,The Castlebar Races,3
49172,646,1913,10,Frank's,1
49173,-1,1913,10,Trip To The Bronx,2
49174,857,1914,1,Spootiskerry,1
49175,1074,1914,1,The Trip To Windsor,2
49176,5790,1914,2,Hedgehope Hill,1
49177,2433,1914,2,A Wife Of My Own,2
49178,5819,1914,3,East Winds,1
49179,5824,1914,3,The Iron Bridge,2
49180,6181,1914,4,Noble Squire Dacre,1
49181,1211,1914,4,Go To Berwick Johnny,2
49182,5350,1914,5,Joe Scurfield's Favourite,1
49183,7903,1914,5,Cheviot Blast,2
49184,5020,1914,6,Midnight On The Water,1
49185,7923,1914,7,The Humours Of Spennymoor,1
49186,825,1914,7,Cul Aodh,2
49187,7906,1914,8,The Shipley Set,1
49188,2740,1914,9,The Quayside,1
49189,2741,1914,9,Blaydon Flats,2
49190,-1,1914,10,Windy Gyle,1
49191,671,1915,1,The Green Fields Of Glentown,1
49192,1059,1915,1,The Galtee,2
49193,-1,1915,1,Bobby Casey's Number Two,3
49194,-1,1915,1,A.B. Corsie The Lad From Orkney,4
49195,-1,1915,2,The Queen Of Argyll,1
49196,-1,1915,3,The Valley Of Strathmore,1
49197,-1,1915,4,The Parish Of Dunkeld,1
49198,174,1915,4,The Curlew,2
49199,-1,1915,5,The Ramblin Rover,1
49200,-1,1915,6,The Banks Of The Lee,1
49201,415,1915,7,The Humors Of Tulla,1
49202,113,1915,7,Toss The Feathers,2
49203,103,1915,7,Saint Anne's,3
49204,1093,1915,7,Lexy McAskill,4
49205,516,1915,7,The Limerick Lasses,5
49206,73,1915,7,The Musical Priest,6
49207,-1,1915,8,Mrs. Martha Knowless,1
49208,1930,1915,8,The Pitnacree Ferryman,2
49209,293,1915,8,The New Bob,3
49210,59,1916,1,Lady Anne Montgomery,1
49211,-1,1916,1,The Highland Man That Kissed His Grannie,2
49212,1660,1916,1,O'Connor Donn's,3
49213,4680,1916,2,The Greenland Man's Tune,1
49214,7438,1916,2,Da Forefit O' Da Ship,2
49215,-1,1916,2,Heave And Go,3
49216,-1,1916,3,O'Reilly From The Co Cavan,1
49217,5063,1916,4,Colonel Robertson,1
49218,107,1916,4,The Atholl Highlanders,2
49219,-1,1916,5,The Shamrock Shore,1
49220,-1,1916,6,Da Sixereen,1
49221,7343,1916,6,Gordon's Favourite,2
49222,11237,1916,7,The Lament For Limerick,1
49223,-1,1916,8,Millbank Cottage,1
49224,44,1916,8,Sandy Duff,2
49225,866,1916,8,The Ale Is Dear,3
49226,-1,1916,9,The West Of Ireland,1
49227,1990,1916,10,Johnny Will You Marry Me?,1
49228,-1,1916,11,The Rushes Green,1
49229,368,1916,12,The Torn Petticoat,1
49230,5837,1916,12,The Piper's Broken Finger,2
49231,1428,1916,12,The Humours Of Ballyconnell,3
49232,56,1916,13,The Old Favourite,1
49233,7863,1916,13,Bobby Gardiner's,2
49234,109,1917,1,The Tenpenny Bit,1
49235,-1,1917,1,The Airth Rant,2
49236,723,1917,1,The High Geese In The Bog,3
49237,-1,1917,2,I Must Away Love,1
49238,-1,1917,3,Proudfoot's,1
49239,-1,1917,3,Miss Thomson's Favourite,2
49240,552,1917,3,Albert House,3
49241,-1,1917,4,Mo Ghra'sa Mo Dhia,1
49242,3895,1917,5,Big John's,1
49243,-1,1917,5,Da Nipping Ground,2
49244,9964,1917,5,Square Da Mizzen,3
49245,-1,1917,5,Wha'll Dance Wi Wattie?,4
49246,-1,1917,6,Ned Kelly,1
49247,6508,1917,7,Ned Of The Hill,1
49248,-1,1917,8,Monea Castle,1
49249,3963,1917,8,Big Terry McAloon's,2
49250,11978,1917,9,Bridgie Con Mat's,1
49251,393,1917,9,The Lakes Of Sligo,2
49252,1629,1917,9,Thadelo's,3
49253,10306,1917,10,The Willow Tree,1
49254,-1,1917,10,The New Kid On The Mountain,2
49255,1381,1917,11,Da Lerwick Lasses,1
49256,1611,1917,11,Da Scallowa' Lasses,2
49257,7426,1917,11,Da Underhill,3
49258,1665,1917,11,Over The Isles To America,4
49259,-1,1917,12,A Last Farewell To Stirling O,1
49260,8973,1918,1,Lochaber No More,1
49261,170,1918,2,The Laird O'Drumblair,1
49262,5388,1918,2,Millbrae,2
49263,-1,1918,3,The Blantyre Explosion,1
49264,5,1918,4,The Blarney Pilgrim,1
49265,1311,1918,4,Jackson's,2
49266,-1,1918,4,The Mountain Streams,3
49267,9986,1918,5,The Trowie Burn,1
49268,2882,1918,6,Haughton House,1
49269,5087,1918,6,Kataroni,2
49270,12012,1918,6,Da Back,3
49271,-1,1918,7,One Thing Or The Other,1
49272,-1,1918,8,A'da Ships Are Sailin',1
49273,12008,1918,8,Shelder Geo,2
49274,1120,1918,8,Tame Her When Da Snow Comes,3
49275,-1,1918,9,The Bonny Blue Eyed Lass,1
49276,-1,1918,10,Jackie Donnan's Marzuka,1
49277,892,1918,10,Bonnie Charlie,2
49278,4403,1918,11,Farewell To Ireland,1
49279,15,1919,1,Calliope House,1
49280,4328,1919,1,Gerry O'Connor's Jig In A,2
49281,2820,1919,1,The Setting Sun,3
49282,49,1919,2,Harvest Home,1
49283,113,1919,2,Toss The Feathers,2
49284,-1,1919,3,The Clay Of Kilcreggan,1
49285,-1,1919,4,On Raglan Road,1
49286,-1,1919,5,The Dying Year,1
49287,7311,1919,5,Madame Vanoni,2
49288,3963,1919,6,Big Terry McAloon's,1
49289,192,1919,6,Tommy Peoples,2
49290,380,1919,6,Jenny Dang The Weaver,3
49291,6738,1919,7,The Flower O' The Quern,1
49292,10120,1919,7,The Bonawe Highlanders,2
49293,4678,1919,7,Earl Grey,3
49294,2602,1919,7,The Spey In Spate,4
49295,3511,1919,8,Trotting To The Larne,1
49296,3466,1919,8,The Black Cock Of Whickham,2
49297,-1,1919,9,Lough Erne,1
49298,3962,1919,10,The Gates Of The Yellow Town,1
49299,1837,1919,10,The Eagle's Whistle,2
49300,693,1919,11,Petticoat Loose,1
49301,43,1919,11,The Geese In The Bog,2
49302,19,1919,11,The Connaughtman's Ramble,3
49303,49,1920,1,The Harvest Home,1
49304,651,1920,1,The Boys Of Bluehill,2
49305,26,1920,2,The Humours Of Donnybrook,1
49306,-1,1920,2,The Bride's Farewell,2
49307,87,1920,3,Rolling On The Ryegrass,1
49308,938,1920,3,The Lady On The Island,2
49309,4581,1920,4,Casadh An TSugain,1
49310,676,1920,5,Kiss The Maid Behind The Barrel,1
49311,2601,1920,5,The First House In Connaught,2
49312,590,1920,6,Cherish The Ladies,1
49313,2344,1920,7,Madame Bonaparte,1
49314,195,1920,8,The Flogging,1
49315,828,1920,8,The Morning Star,2
49316,3813,1920,9,The Atlantic Sound,1
49317,3490,1920,9,The Quarrelsome Piper,2
49318,182,1920,10,The Silver Spear,1
49319,75,1920,10,Miss McLeod's,2
49320,343,1920,11,The Boys Of The Lough,1
49321,94,1920,11,The Scholar,2
49322,-1,1920,12,The Ballintogher,1
49323,114,1920,13,The Teetotaler,1
49324,726,1920,13,The Ash Plant,2
49325,888,1920,14,The Mug Of Brown Ale,1
49326,808,1920,14,The Cook In The Kitchen,2
49327,718,1920,15,George White's Fancy,1
49328,969,1920,15,Buckley's,2
49329,1569,1920,16,The Tongs By The Fire,1
49330,327,1920,16,A Health To The Ladies,2
49331,-1,1921,1,Dr. Donaldson,1
49332,2989,1921,1,The Anvil,2
49333,-1,1921,2,The Ross Memorial Hospital,1
49334,-1,1921,3,Buain An Rainich,1
49335,1245,1921,3,Brochan Lom,2
49336,-1,1921,3,The Cockle Gatherers,3
49337,-1,1921,4,Balkan Hills,1
49338,2814,1921,4,Duke Of Gordon,2
49339,-1,1921,4,The Deil And The Dirk,3
49340,5754,1921,5,The Pear Tree,1
49341,-1,1921,6,Mr. Michie,1
49342,-1,1921,6,J.F. Dickie's Delight,2
49343,7598,1921,6,J.F. Dickie's,3
49344,-1,1921,7,An Ataireachd Ard,1
49345,-1,1921,8,Brig. Gen. Ronald Cheape Of Tioran,1
49346,-1,1921,8,Aspen Bank,2
49347,-1,1921,8,Major David Manson,3
49348,-1,1921,9,Ardgualich,1
49349,4161,1921,9,High Road To Linton,2
49350,-1,1921,9,Dookin For Apples,3
49351,-1,1921,10,Aly Bain: Introduction,1
49352,-1,1921,11,Heaven's Gate,1
49353,-1,1921,11,Le Grande Chaine,2
49354,3125,1921,11,Waiting For The Federals,3
49355,-1,1921,12,The Connundrum,1
49356,-1,1921,12,Mrs. Stewart Of Grandtully,2
49357,69,1921,12,The Morning Dew,3
49358,5,1921,12,The Blarney Pilgrim,4
49359,61,1921,12,Langstrom's Pony,5
49360,-1,1921,13,Helen Robertson,1
49361,-1,1921,14,The Humble Tattie,1
49362,-1,1921,15,Ballachulish Glen,1
49363,6375,1921,16,Leaving Lismor,1
49364,9821,1921,16,Heights Of Dargai,2
49365,642,1921,16,Kilt Is My Delight,3
49366,-1,1921,17,A Wee Burr Stuck Tae Ma Apron,1
49367,-1,1921,18,Aly Bain: Introduction,1
49368,5020,1921,19,Midnight On The Water,1
49369,2080,1921,19,Bonaparte's Retreat,2
49370,-1,1921,20,Aly Bain: Introduction,1
49371,-1,1921,21,Music Of Spey,1
49372,-1,1921,22,Aly Bain: Introduction,1
49373,-1,1921,23,The Sixereen,1
49374,705,1921,23,The Barrowburn,2
49375,424,1921,23,Fairy Dance,3
49376,1678,1921,24,Margaret's,1
49377,170,1921,24,Laird O Drumblair,2
49378,259,1921,24,Deil Among The Tailors,3
49379,2278,1922,1,The Four Courts,1
49380,3701,1922,1,Katie's Fancy,2
49381,-1,1922,2,William Taylor,1
49382,-1,1922,3,Tha M'Inntinn Raoir,1
49383,2814,1922,3,Duke Of Gordon,2
49384,284,1922,3,The Cameronian,3
49385,1116,1922,3,Lady Of The House,4
49386,271,1922,4,Brian Boru's March,1
49387,430,1922,4,Sporting Paddy,2
49388,143,1922,4,The Traveler,3
49389,640,1922,5,Loftus Jones,1
49390,-1,1922,6,An Cailin Gaelach,1
49391,-1,1922,7,Seanbhean Brocht,1
49392,1025,1922,7,Sweeney's,2
49393,6623,1922,8,The Green Fields Of Canada,1
49394,-1,1922,9,Cuach Mo Lonndubh Bui,1
49395,147,1922,9,The Three Sea Captains,2
49396,1425,1922,10,The Sword In The Hand,1
49397,376,1922,10,The Providence,2
49398,1499,1922,10,The Old Bush,3
49399,-1,1922,11,There Were Roses,1
49400,1382,1922,12,Blind Mary,1
49401,1554,1922,13,Yellow Tinker,1
49402,59,1922,13,Lady Montgomery,2
49403,1230,1922,13,The Merry Harriers,3
49404,-1,1923,1,Sands Of Murness,1
49405,-1,1923,1,Auld Willie Hunter,2
49406,3459,1923,2,The Acrobat,1
49407,-1,1923,2,The Shelburne,2
49408,-1,1923,3,Tog Orm Mo Phiob,1
49409,5979,1923,3,Braigh Loch Iall,2
49410,6003,1923,3,Miss Brady,3
49411,-1,1923,4,Mrs. E.M. Ross's Welcome To Kiltarlity Cottage,1
49412,-1,1923,4,The Kirrie Kebbuck,2
49413,10273,1923,4,Culburnie Cottage,3
49414,-1,1923,5,The Weeping Birches Of Kilmorack,1
49415,-1,1923,6,Miss MacPherson Grant,1
49416,-1,1923,6,Loch Of Lumgair,2
49417,-1,1923,7,MacCrimmon's Lament,1
49418,-1,1923,8,Miss Wharton's Duff,1
49419,-1,1923,9,J.F. Dickie's Delight,1
49420,7598,1923,9,J.F. Dickie's,2
49421,-1,1923,10,Allan's,1
49422,-1,1923,10,Fiddler's Whim,2
49423,6909,1923,10,Kiley's,3
49424,3875,1923,11,The Nameless Lassie,1
49425,9998,1923,12,The Braes Of Castle Grant,1
49426,4262,1923,12,Captain Horne,2
49427,3385,1923,12,The Apple Tree,3
49428,-1,1923,13,Down The Vale,1
49429,1755,1923,14,The Mathematician,1
49430,-1,1923,14,Sir David Davison Of Cantray,2
49431,3388,1924,1,Early Rising,1
49432,3438,1924,1,The Ewe,2
49433,6415,1924,2,Banks Of The Bann,1
49434,-1,1924,3,The Barefoot Boy,1
49435,-1,1924,3,Take It Easy,2
49436,-1,1924,3,The Northern Road,3
49437,-1,1924,4,The Charladies' Ball,1
49438,-1,1924,5,Tony Ledwith's,1
49439,-1,1924,5,Angeline Stewart,2
49440,-1,1924,6,The Snows They Melt The Soonest,1
49441,219,1924,7,The Fermoy Lasses,1
49442,207,1924,7,Bunker Hill,2
49443,-1,1924,8,The Exile's,1
49444,953,1924,8,Elizabeth Kelly's Delight,2
49445,63,1924,8,Last Night's Fun,3
49446,428,1924,8,A Blast Of Wind,4
49447,-1,1924,9,Carolina Rua,1
49448,-1,1924,10,Pl�ar�ca Erica Newman,1
49449,-1,1924,11,Newry Town,1
49450,-1,1924,12,The Mountain Streams Where The Moorcocks Crow,1
49451,113,1924,13,Toss The Feathers,1
49452,345,1924,13,The Fisherman's Lilt,2
49453,1631,1924,13,Anderson's,3
49454,5931,1924,14,Lord Ullin's Daughter,1
49455,-1,1924,14,Hamabe No Uta,2
49456,-1,1925,1,St. Brendan's Fair Isle,1
49457,-1,1925,2,The Road To Dunmore,1
49458,-1,1925,3,The Bow Legged Tailor,1
49459,38,1925,3,The Galway,2
49460,5081,1925,3,April Fool,3
49461,-1,1925,3,O'Lochlainn's,4
49462,-1,1925,4,Miss Fogarty's Christmas Cake,1
49463,1328,1925,5,Sean McGlynn's,1
49464,-1,1925,6,Bonny Blue-Eyed Nancy,1
49465,-1,1925,7,"O'Hara, Hughes, McCreesh And Sands",1
49466,9765,1925,8,The Blackbird And The Hen,1
49467,-1,1925,8,Keane's Farewell To Nova Scotia,2
49468,-1,1925,9,Mary In The Morning,1
49469,-1,1925,10,Farewell My Gentle Harp,1
49470,-1,1925,11,Muldoon The Solid Man,1
49471,-1,1925,12,The Curlew's,1
49472,3250,1925,12,The Derry,2
49473,1664,1925,12,Hanly's,3
49474,-1,1925,13,The Bay Of Biscay,1
49475,-1,1926,1,Cutting The Cake,1
49476,-1,1926,1,Trip To JJ's,2
49477,2639,1926,2,The Ramnee Ceilidh,1
49478,-1,1926,2,Release Da Hounds,2
49479,-1,1926,3,Thorb The Robot,1
49480,-1,1926,3,Agent Raj,2
49481,-1,1926,4,The Half Inch Accident,1
49482,-1,1926,5,The Legless Barman,1
49483,-1,1926,5,Stuck In A Lift,2
49484,-1,1926,6,Last Train From Lanark,1
49485,-1,1926,6,Boogie Woogie,2
49486,-1,1926,7,Heidi,1
49487,-1,1926,7,The Walking Nightmare,2
49488,-1,1926,7,"The Harris Dance, Road To Errogie",3
49489,-1,1926,8,The Rancid Maidens Of Shmo,1
49490,-1,1926,8,Rigo's Rant,2
49491,1491,1926,9,The Plagiarist,1
49492,973,1926,10,The Man Of Arran,1
49493,-1,1926,11,4Foreplay,1
49494,-1,1926,12,Bowl Of Flakes,1
49495,-1,1926,12,Dave's White Astra,2
49496,-1,1926,13,Escape From Alvie,1
49497,-1,1927,1,Walk Away,1
49498,5067,1927,2,The Belltable,1
49499,-1,1927,3,Beneath The Shade,1
49500,-1,1927,4,Dirt Track To The Sky,1
49501,1552,1927,5,Lucy Campbell's,1
49502,-1,1927,6,The Chicago Set,1
49503,-1,1927,7,Beautiful Affair,1
49504,4964,1927,8,Trip To London,1
49505,-1,1927,9,Promenade Love,1
49506,4740,1927,10,The Golden Stud,1
49507,-1,1928,1,The Fairy Bridges,1
49508,-1,1928,1,O'Driscoll's Travels,2
49509,-1,1928,1,Waiting For Paula,3
49510,-1,1928,2,Farewell To Eyrescourt,1
49511,-1,1928,2,The Basket Of Pebbles,2
49512,2223,1928,3,The Resting Chair,1
49513,1058,1928,3,The Poppy Leaf,2
49514,9016,1928,3,Patrick's Night,3
49515,3271,1928,4,The Dance Of The Honey Bees,1
49516,4203,1928,4,An Droighead Beag,2
49517,-1,1928,5,Patsy Wilson's,1
49518,-1,1928,5,Star Of Ireland,2
49519,-1,1928,6,Lament For Bert Murray,1
49520,10,1928,6,The Butterfly,2
49521,103,1928,7,St Anne's,1
49522,6863,1928,7,Dillon Brown,2
49523,-1,1928,8,Adrian's Gate,1
49524,-1,1928,8,The Threepoint Turn,2
49525,-1,1928,8,The Biloba Blossom,3
49526,-1,1928,9,The Chicago Fiddler,1
49527,-1,1928,9,Planxty Nicholas Carolan,2
49528,8804,1928,10,O'Hanlon's Bridge,1
49529,8836,1928,10,The Copper Kettle,2
49530,5854,1928,11,High Jinks,1
49531,2821,1928,12,The Spider's Web,1
49532,147,1928,12,The Three Sea Captains,2
49533,-1,1928,13,Waltz Of The White Lady,1
49534,-1,1929,1,Dinnie Delanney,1
49535,197,1929,1,The Star Of Munster,2
49536,-1,1929,2,An Hini Dilezhet,1
49537,1496,1929,3,Boring The Leather,1
49538,88,1929,3,Rolling Wave,2
49539,-1,1929,4,Miss Farr,1
49540,21,1929,4,Castle Kelly,2
49541,-1,1929,5,Big Dan O'Mahony,1
49542,-1,1929,5,Jerry Daly,2
49543,544,1929,6,Garrett Barry's,1
49544,9,1929,6,Banish Misfortune,2
49545,-1,1929,7,Suite D'An Dro,1
49546,750,1929,8,A Fig For A Kiss,1
49547,418,1929,8,A Finnish,2
49548,1428,1929,9,Humours Of Ballyconnell,1
49549,83,1929,9,The Rights Of Man,2
49550,283,1929,10,Hunter's Purse,1
49551,1,1929,10,Cooley's,2
49552,2613,1929,11,Baile An TSamhraidh,1
49553,-1,1929,11,Unknown,2
49554,-1,1929,12,Gavotte Des Montagnes,1
49555,638,1929,13,Lord Mayo,1
49556,2200,1929,14,Old Man Dillon,1
49557,-1,1929,14,Don Casey,2
49558,7528,1929,15,As I Went Out Upon The Ice,1
49559,-1,1929,15,No Name,2
49560,-1,1929,16,Fishing In The Rain,1
49561,-1,1929,16,Kittens In The Plate,2
49562,-1,1929,17,A Boot Hands Wi' Your Feet,1
49563,857,1929,17,Spootiskerry,2
49564,2652,1930,1,My Lagan Love,1
49565,-1,1930,2,Spancill Hill,1
49566,-1,1930,2,Gan Ainm,2
49567,9094,1930,3,Peggy Gordon,1
49568,7454,1930,4,Black Is The Colour,1
49569,-1,1930,5,Heart Like A Wheel,1
49570,1039,1930,6,Buachaill On Eirne,1
49571,26,1930,7,Donnybrook Fair,1
49572,1359,1930,7,"Old Hag, You Have Killed Me",2
49573,-1,1930,8,Moorlough Shore,1
49574,-1,1930,9,Old Town,1
49575,-1,1930,10,Dimming Of The Day,1
49576,-1,1930,11,Brid Og Ni Mhaille,1
49577,582,1930,12,Haste To The Wedding,1
49578,851,1930,13,Return To Fingall,1
49579,-1,1931,1,Rohan Conlon's,1
49580,-1,1931,1,Darragh Conlon's,2
49581,893,1931,2,Hurry The Jug,1
49582,171,1931,2,Francie Dearg's,2
49583,4714,1931,2,Neary's,3
49584,2764,1931,3,The Caucus At Secaucus,1
49585,4954,1931,3,Lady Gordon's,2
49586,6623,1931,4,An Buachaill�n B�n,1
49587,2348,1931,4,Flanagan's,2
49588,684,1931,4,McCormack's,3
49589,10531,1931,4,The Cliff Dwellers,4
49590,200,1931,5,Splendid Isolation,1
49591,9016,1931,5,Patrick's Night,2
49592,477,1931,6,The Abbey,1
49593,452,1931,6,Fred Finn's,2
49594,9629,1931,7,The Furze In Bloom,1
49595,3867,1931,7,The Cat In The Corner,2
49596,-1,1931,8,The Rushes Green,1
49597,642,1931,9,O'ot Be Est Da Vong,1
49598,5115,1931,9,Maid Of The House,2
49599,1807,1931,10,The Rainy Day,1
49600,2706,1931,10,The New Mown Meadows,2
49601,779,1931,11,The Chorus,1
49602,409,1931,11,Coleman's,2
49603,585,1931,12,The Flower Of The Flock,1
49604,-1,1931,12,The Twelfth Lock,2
49605,-1,1931,12,The Absentminded Woman,3
49606,4487,1931,13,The Thrush In The Storm,1
49607,10319,1931,14,Easter Snow,1
49608,65,1931,15,Maud Miller's,1
49609,4552,1931,15,The Fair-Haired Boy,2
49610,1768,1931,15,The Plough And The Stars,3
49611,6645,1931,16,The Return Of Spring,1
49612,1504,1931,16,The Mountain Pathway,2
49613,934,1931,16,Up And Away,3
49614,1461,1931,17,It's A Hard Road To Travel,1
49615,4729,1931,17,Swing Swang,2
49616,-1,1931,18,I Love You Not And Care For You Not,1
49617,-1,1931,18,Dillon's Frolics,2
49618,237,1931,19,Cail�n Na Gruaige Doinne,1
49619,5185,1931,19,Peata Beag A Mh�thair,2
49620,6512,1931,19,Anto's Gambit,3
49621,2666,1931,20,My Love And I In The Garden,1
49622,1020,1931,20,Palmer's Gate,2
49623,6404,1931,21,John Lardiner's,1
49624,166,1931,21,The Green Mountain,2
49625,-1,1931,21,Glenn Allen,3
49626,-1,1931,22,Rud Beag Mall,1
49627,544,1932,1,Garrett Barry's,1
49628,-1,1932,1,Gan Ainm,2
49629,-1,1932,1,Orla's,3
49630,1554,1932,2,The Yellow Tinker,1
49631,632,1932,2,The Skylark,2
49632,5109,1932,3,John Blessing's Delight,1
49633,2997,1932,3,Green Fields Of Miltown,2
49634,-1,1932,3,Up Leitrim!,3
49635,166,1932,4,The Green Mountain,1
49636,221,1932,4,Earl's Chair,2
49637,-1,1932,5,The O'Connor Donn's,1
49638,967,1932,5,The Morning Thrush,2
49639,1085,1932,6,Tommy Bhetty's,1
49640,5779,1932,7,The Flowers Of Limerick,1
49641,323,1932,7,The Drogheda Lasses,2
49642,681,1932,8,Follow Me Down To Carlow,1
49643,390,1932,8,Famous Ballymote,2
49644,478,1932,8,Cronin's,3
49645,-1,1932,9,Phoenix Island,1
49646,1684,1932,9,Paddy Mills' Fancy,2
49647,2829,1932,10,Paddy Breen's,1
49648,1258,1932,10,Put On Your Clothes,2
49649,3864,1932,10,The Honeybee,3
49650,1811,1932,11,Port Na BP�ca�,1
49651,391,1932,12,The Bag Of Spuds,1
49652,3851,1932,12,A View From Across The Valley,2
49653,634,1932,12,The Galway Rambler,3
49654,467,1932,13,The Leitrim Fancy,1
49655,2601,1932,13,The First House In Connacht,2
49656,-1,1932,14,Caoineadh U� Dhomhnaill,1
49657,1098,1932,14,The Haunted House,2
